date,protocol,chain,tvl,tvl_start,tvl_current,tvl_delta
2024-07-09 00:00:00,Renzo,Base,2934342.06739,2934342.06739,4163755.96475,1229413.8973599998
2024-07-10 00:00:00,Renzo,Base,3206469.60168,2934342.06739,4163755.96475,1229413.8973599998
2024-07-10 18:05:59,Renzo,Base,4163755.96475,2934342.06739,4163755.96475,1229413.8973599998
2024-07-09 00:00:00,Renzo,Mode,50651346.26765,50651346.26765,52018441.46574,1367095.198090002
2024-07-10 00:00:00,Renzo,Mode,51287720.88623,50651346.26765,52018441.46574,1367095.198090002
2024-07-10 18:05:59,Renzo,Mode,52018441.46574,50651346.26765,52018441.46574,1367095.198090002
